"","player.id","pos","last","first","numfirstlast","firstlast","index","woi.id","pC","pL","pR","pD","pG","DOB","Height","Weight","Shoots","HOME_CF.x","HOME_CA.x","AWAY_CF.x","AWAY_CA.x","CF.x","CA.x","CPLUSMINUS.x","CFpercent.x","HOME_CF.y","HOME_CA.y","AWAY_CF.y","AWAY_CA.y","CF.y","CA.y","CPLUSMINUS.y","CFpercent.y","XFACTOR","TOTALCF","TOTALCA","TOTALCplusminus","TOTALCFpercent","XFACTORplusminus"
"5357","606","G","Brodeur","Anthony","[TSN] Anthony Brodeur","Anthony Brodeur",1345,"brodean95",0,0,0,0,0,"1995-06-08","5-11","177","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5358","607","G","Brodeur","Martin","[TSN] Martin Brodeur","Martin Brodeur",1347,"brodema72",0,0,0,0,0,"1972-05-06","6-2","220","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5359","608","D","Brodeur","Mathieu","[TSN] Mathieu Brodeur","Mathieu Brodeur",1352,"brodema90",0,0,0,0,0,"1990-06-21","6-6","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5360","609","G","Brodeur","Mike","[TSN] Mike Brodeur","Mike Brodeur",1353,"brodemi83",0,0,0,0,0,"1983-03-30","6-2","186","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5361","61","C","Allison","Jason","[TSN] Jason Allison","Jason Allison",123,"allisja750529",0,0,0,0,0,"1975-05-29","6-3","215","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5362","610","D","Brodie","T.J.","[TSN] T.J. Brodie","T.J. Brodie",1357,"broditj90",0,0,0,0,0,"1990-06-07","6-1","182","L",437,501,346,532,783,1033,-250,43.1167400881057,303,314,386,423,689,737,-48,48.3169705469846,-5.20023045887884,1472,1770,3242,45.404071560765,-202
"5363","611","L","Brodin","Daniel","[TSN] Daniel Brodin","Daniel Brodin",1361,"brodida90",0,0,0,0,0,"1990-02-09","6-1","172","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5364","612","D","Brodin","Jonas","[TSN] Jonas Brodin","Jonas Brodin",1362,"brodijo93",0,0,0,0,0,"1993-07-12","6-1","194","L",370,339,334,468,704,807,-103,46.5916611515553,371,276,267,307,638,583,55,52.2522522522522,-5.66059110069698,1342,1390,2732,49.1215226939971,-158
"5365","613","C","Brodziak","Kyle","[TSN] Kyle Brodziak","Kyle Brodziak",1365,"brodzky84",0,0,0,0,0,"1984-05-25","6-2","208","R",158,169,162,292,320,461,-141,40.9731113956466,178,178,150,174,328,352,-24,48.2352941176471,-7.26218272200045,648,813,1461,44.35318275154,-117
"5366","614","C","Brodzinski","Jonny","[TSN] Jonny Brodzinski","Jonny Brodzinski",1371,"brodzjo93",0,0,0,0,0,"1993-06-19","6-0","202","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5367","615","D","Brodzinski","Michael","[TSN] Michael Brodzinski","Michael Brodzinski",1373,"brodzmi95",0,0,0,0,0,"1995-05-28","5-11","193","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5368","616","L","Broll","David","[TSN] David Broll","David Broll",1375,"brollda93",0,0,0,0,0,"1993-01-04","6-2","216","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5369","617","D","Brookbank","Sheldon","[TSN] Sheldon Brookbank","Sheldon Brookbank",1378,"brooksh80",0,0,0,0,0,"1980-10-03","6-1","202","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5370","618","LD","Brookbank","Wade","[TSN] Wade Brookbank","Wade Brookbank",1384,"brookwa77",0,0,0,0,0,"1977-09-29","6-4","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5371","619","D","Brooks","Alex","[TSN] Alex Brooks","Alex Brooks",1387,"brookal76",0,0,0,0,0,"1976-08-21","6-1","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5372","62","D","Alm","Johan","[TSN] Johan Alm","Johan Alm",125,"almxxjo92",0,0,0,0,0,"1992-01-28","6-3","209","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5373","620","C","Brooks","Brendan","[TSN] Brendan Brooks","Brendan Brooks",1389,"brookbr78",0,0,0,0,0,"1978-11-26","5-10","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5374","621","C","Brophey","Evan","[TSN] Evan Brophey","Evan Brophey",1390,"brophev86",0,0,0,0,0,"1986-12-03","6-2","199","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5375","622","R","Brosnihan","Patrick","[TSN] Patrick Brosnihan","Patrick Brosnihan",1392,"brosnpa86",0,0,0,0,0,"1986-08-20","6-4","214","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5376","623","G","Brossoit","Laurent","[TSN] Laurent Brossoit","Laurent Brossoit",1393,"brossla93",0,0,0,0,0,"1993-03-23","6-3","200","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5377","624","D","Brouillard","Nikolas","[TSN] Nikolas Brouillard","Nikolas Brouillard",1396,"brouini95",0,0,0,0,0,"1995-02-07","5-11","158","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5378","625","D","Brouillette","Julien","[TSN] Julien Brouillette","Julien Brouillette",1397,"brouiju86",0,0,0,0,0,"1986-12-05","5-11","185","L",NA,NA,NA,NA,NA,NA,NA,NA,2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5379","626","R","Brouwer","Troy","[TSN] Troy Brouwer","Troy Brouwer",1401,"brouwtr85",0,0,0,0,0,"1985-08-17","6-3","213","R",315,336,213,270,528,606,-78,46.5608465608466,232,198,287,221,519,419,100,55.3304904051173,-8.76964384427072,1047,1025,2072,50.530888030888,-178
"5380","627","D","Brown","Brad","[TSN] Brad Brown","Brad Brown",1407,"brownbr75",0,0,0,0,0,"1975-12-27","6-4","220","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5381","628","C","Brown","Chris","[TSN] Chris Brown","Chris Brown",1409,"brownch91",0,0,0,0,0,"1991-02-03","6-2","191","R",9,24,2,2,11,26,-15,29.7297297297297,6,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5382","629","C","Brown","Christopher","[CAP] BROWN, CHRISTOPHER","Christopher Brown",1413,"brownch96",0,0,0,0,0,"1996-02-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5383","63","CL","Almond","Cody","[TSN] Cody Almond","Cody Almond",127,"almonco89",0,0,0,0,0,"1989-07-24","6-2","199","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5384","630","R","Brown","Connor","[TSN] Connor Brown","Connor Brown",1414,"brownco94",0,0,0,0,0,"1994-01-14","5-11","160","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5385","631","C","Brown","Curtis","[TSN] Curtis Brown","Curtis Brown",1416,"browncu76",0,0,0,0,0,"1976-02-12","6-0","200","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5386","632","G","Brown","David","[TSN] David Brown","David Brown",1418,"brownda85",0,0,0,0,0,"1985-02-01","6-0","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5387","633","LR","Brown","Dustin","[TSN] Dustin Brown","Dustin Brown",1419,"browndu84",0,0,0,0,0,"1984-11-04","6-0","207","R",292,295,184,175,476,470,6,50.3171247357294,195,150,344,240,539,390,149,58.0193756727664,-7.70225093703702,1015,860,1875,54.1333333333333,-143
"5388","634","D","Brown","Joshua","[TSN] Joshua Brown","Joshua Brown",1422,"brownjo94",0,0,0,0,0,"1994-01-21","6-5","213","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5389","635","RL","Brown","J.T.","[TSN] J.T. Brown","J.T. Brown",1424,"brownjt90",0,0,0,0,0,"1990-07-02","5-10","170","R",207,233,152,168,359,401,-42,47.2368421052632,120,107,134,130,254,237,17,51.7311608961303,-4.49431879086719,613,638,1251,49.0007993605116,-59
"5390","636","RL","Brown","Mike","[TSN] Mike Brown","Mike Brown",1429,"brownmi850624",0,0,0,0,0,"1985-06-24","5-11","202","R",32,36,14,25,46,61,-15,42.9906542056075,10,7,16,20,26,27,-1,49.0566037735849,-6.06594956797743,72,88,160,45,-14
"5391","637","G","Brown","Mike R.","[TSN] Mike R. Brown","Mike R. Brown",1437,"brownmi850304",0,0,0,0,0,"1985-03-04","6-0","203","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5392","638","L","Brown","Mike W.","[TSN] Mike W. Brown","Mike W. Brown",1438,"brownmi79",0,0,0,0,0,"1979-04-27","6-5","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5393","639","RC","Brown","Patrick","[TSN] Patrick Brown","Patrick Brown",1439,"brownpa92",0,0,0,0,0,"1992-05-29","6-1","207","R",NA,NA,NA,NA,NA,NA,NA,NA,19,14,23,32,42,46,-4,47.7272727272727,NA,NA,NA,NA,NA,NA
"5394","64","D","Almquist","Adam","[TSN] Adam Almquist","Adam Almquist",131,"almquad91",0,0,0,0,0,"1991-02-27","5-11","174","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5395","640","R","Brown","Paul","[TSN] Paul Brown","Paul Brown",1442,"brownpa84",0,0,0,0,0,"1984-07-21","6-3","184","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5396","641","D","Brown","Sean","[TSN] Sean Brown","Sean Brown",1443,"brownse76",0,0,0,0,0,"1976-11-05","6-3","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5397","642","D","Brown","Travis","[TSN] Travis Brown","Travis Brown",1447,"browntr94",0,0,0,0,0,"1994-03-15","6-2","179","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5398","643","CL","Brown","Tyler","[TSN] Tyler Brown","Tyler Brown",1448,"brownty90",0,0,0,0,0,"1990-02-07","6-1","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5399","644","D","Brownlee","Chad","[TSN] Chad Brownlee","Chad Brownlee",1449,"brownch84",0,0,0,0,0,"1984-07-12","6-2","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5400","645","D","Bruce","Riley","[CAP] Riley Bruce","Riley Bruce",1450,"bruceri97",NA,NA,NA,NA,NA,"1997-07-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5401","646","G","Bruckler","Bernd","[TSN] Bernd Bruckler","Bernd Bruckler",1451,"bruckbe81",0,0,0,0,0,"1981-09-26","6-1","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5402","647","C","Bruess","Trevor","[TSN] Trevor Bruess","Trevor Bruess",1452,"bruestr86",0,0,0,0,0,"1986-01-06","6-0","209","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5403","648","RC","Brule","Gilbert","[TSN] Gilbert Brule","Gilbert Brule",1453,"brulegi87",0,0,0,0,0,"1987-01-01","5-11","187","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5404","649","R","Brule","Steve","[TSN] Steve Brule","Steve Brule",1457,"brulest75",0,0,0,0,0,"1975-01-15","6-0","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5405","65","C","Almtorp","Jonas","[TSN] Jonas Almtorp","Jonas Almtorp",134,"almtojo83",0,0,0,0,0,"1983-11-17","6-1","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5406","650","L","Brunelle","Mathieu","[TSN] Mathieu Brunelle","Mathieu Brunelle",1458,"brunema83",0,0,0,0,0,"1983-04-06","5-11","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5407","651","LR","Brunet","Benoit","[TSN] Benoit Brunet","Benoit Brunet",1459,"brunebe68",0,0,0,0,0,"1968-08-24","6-0","203","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5408","652","C","Bruneteau","Brett","[TSN] Brett Bruneteau","Brett Bruneteau",1460,"brunebr89",0,0,0,0,0,"1989-01-05","5-11","183","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5409","653","LR","Brunette","Andrew","[TSN] Andrew Brunette","Andrew Brunette",1461,"brunean73",0,0,0,0,0,"1973-08-24","6-1","215","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5410","654","RL","Brunner","Damien","[TSN] Damien Brunner","Damien Brunner",1463,"brunnda86",0,0,0,0,0,"1986-03-09","5-11","184","R",17,20,19,22,36,42,-6,46.1538461538462,46,42,82,63,128,105,23,54.9356223175966,-8.78177616375041,164,147,311,52.7331189710611,-29
"5411","655","LR","Brunnstrom","Fabian","[TSN] Fabian Brunnstrom","Fabian Brunnstrom",1466,"brunnfa85",0,0,0,0,0,"1985-02-06","6-1","206","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5412","656","G","Brust","Barry","[TSN] Barry Brust","Barry Brust",1469,"brustba83",0,0,0,0,0,"1983-08-08","6-2","235","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5413","657","C","Bruton","Chris","[TSN] Chris Bruton","Chris Bruton",1471,"brutoch87",0,0,0,0,0,"1987-01-23","5-11","195","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5414","658","C","Brylin","Sergei","[TSN] Sergei Brylin","Sergei Brylin",1472,"brylise74",0,0,0,0,0,"1974-01-13","5-10","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5415","659","G","Bryzgalov","Ilya","[TSN] Ilya Bryzgalov","Ilya Bryzgalov",1474,"bryzgil80",0,0,0,0,0,"1980-06-22","6-3","213","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5416","66","D","Alt","Mark","[TSN] Mark Alt","Mark Alt",135,"altxxma91",0,0,0,0,0,"1991-10-18","6-4","201","R",NA,NA,NA,NA,NA,NA,NA,NA,12,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5417","660","C","Bubnick","Jimmy","[TSN] Jimmy Bubnick","Jimmy Bubnick",1481,"bubniji91",0,0,0,0,0,"1991-01-19","6-2","200","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5418","661","LR","Buchberger","Kelly","[TSN] Kelly Buchberger","Kelly Buchberger",1482,"buchbke66",0,0,0,0,0,"1966-12-02","6-2","210","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5419","662","RL","Buchnevich","Pavel","[TSN] Pavel Buchnevich","Pavel Buchnevich",1485,"buchnpa95",0,0,0,0,0,"1995-04-17","6-1","176","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5420","663","C","Buckles","Matt","[TSN] Matt Buckles","Matt Buckles",1487,"bucklma95",0,0,0,0,0,"1995-05-05","6-1","205","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5421","664","G","Budaj","Peter","[TSN] Peter Budaj","Peter Budaj",1489,"budajpe82",0,0,0,0,0,"1982-09-18","6-1","192","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5422","665","R","Budish","Zach","[TSN] Zach Budish","Zach Budish",1495,"budisza91",0,0,0,0,0,"1991-05-09","6-3","223","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5423","666","L","Bulis","Jan","[TSN] Jan Bulis","Jan Bulis",1497,"bulisja78",0,0,0,0,0,"1978-03-18","6-1","208","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5424","667","RL","Bulmer","Brett","[TSN] Brett Bulmer","Brett Bulmer",1499,"bulmebr92",0,0,0,0,0,"1992-04-26","6-4","212","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5425","668","R","Bumagin","Alexander","[TSN] Alexander Bumagin","Alexander Bumagin",1503,"bumagal87",0,0,0,0,0,"1987-03-01","6-0","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5426","669","R","Bumagin","Evgeni","[CAP] BUMAGIN, EVGENI","Evgeni Bumagin",1505,"bumagev82",0,0,0,0,0,"1982-04-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5427","67","L","Altarev","Dimitri","[CAP] ALTAREV, DIMITRI","Dimitri Altarev",138,"altardi80",0,0,0,0,0,"1980-08-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5428","670",NA,"Bunting","Michael","[CAP] BUNTING, MICHAEL","Michael Bunting",1506,"buntimi95",0,0,0,0,0,"1995-09-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5429","671","G","Bunz","Tyler","[TSN] Tyler Bunz","Tyler Bunz",1507,"bunzxty92",0,0,0,0,0,"1992-02-11","6-1","198","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5430","672","CL","Burakovsky","Andre","[TSN] Andre Burakovsky","Andre Burakovsky",1510,"burakan95",0,0,0,0,0,"1995-02-09","6-1","178","L",236,178,135,139,371,317,54,53.9244186046512,157,133,213,184,370,317,53,53.8573508005822,0.0670678040689197,741,634,1375,53.8909090909091,1
"5431","673","D","Buravchikov","Vyatcheslav","[TSN] Vyacheslav Buravchikov","Vyatcheslav Buravchikov",1513,"buravvy87",0,0,0,0,0,"1987-05-22","6-1","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5432","674","R","Bure","Pavel","[TSN] Pavel Bure","Pavel Bure",1515,"burexpa71",0,0,0,0,0,"1971-03-31","5-10","189","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5433","675","R","Bure","Valeri","[TSN] Valeri Bure","Valeri Bure",1517,"burexva74",0,0,0,0,0,"1974-06-13","5-10","185","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5434","676","C","Burish","Adam","[TSN] Adam Burish","Adam Burish",1522,"burisad83",0,0,0,0,0,"1983-01-06","6-1","195","R",12,28,42,92,54,120,-66,31.0344827586207,11,21,59,73,70,94,-24,42.6829268292683,-11.6484440706476,124,214,338,36.6863905325444,-42
"5435","677","G","Burke","Brendan","[TSN] Brendan Burke","Brendan Burke",1526,"burkebr95",0,0,0,0,0,"1995-03-11","6-3","176","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5436","678","L","Burke","Greg","[TSN] Greg Burke","Greg Burke",1528,"burkegr90",0,0,0,0,0,"1990-05-16","6-1","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5437","679","G","Burke","Sean","[TSN] Sean Burke","Sean Burke",1529,"burkese67",0,0,0,0,0,"1967-01-29","6-4","211","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5438","68","G","Altshuller","Daniel","[TSN] Daniel Altshuller","Daniel Altshuller",139,"altshda94",0,0,0,0,0,"1994-07-24","6-3","191","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5439","680","C","Burkhalter","Loic","[TSN] Loic Burkhalter","Loic Burkhalter",1533,"burkhlo80",0,0,0,0,0,"1980-02-11","6-0","192","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5440","681","C","Burki","Codey","[TSN] Codey Burki","Codey Burki",1534,"burkico87",0,0,0,0,0,"1987-11-17","6-0","190","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5441","682","D","Burlon","Brandon","[TSN] Brandon Burlon","Brandon Burlon",1535,"burlobr90",0,0,0,0,0,"1990-03-05","6-0","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5442","683","CR","Burmistrov","Alex","[TSN] Alex Burmistrov","Alex Burmistrov",1537,"burmial91",0,0,0,0,0,"1991-10-21","6-1","180","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5443","684","L","Burnett","Garrett","[TSN] Garrett Burnett","Garrett Burnett",1541,"burnega75",0,0,0,0,0,"1975-09-23","6-3","225","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5444","685","DR","Burns","Brent","[TSN] Brent Burns","Brent Burns",1543,"burnsbr85",0,0,0,0,0,"1985-03-09","6-5","230","R",372,325,374,353,746,678,68,52.3876404494382,449,367,339,302,788,669,119,54.0837336993823,-1.6960932499441,1534,1347,2881,53.2454009024644,-51
"5445","686","L","Burnside","Joshua","[TSN] Joshua Burnside","Joshua Burnside",1547,"burnsjo95",0,0,0,0,0,"1995-02-11","5-11","171","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5446","687","D","Burroughs","Kyle","[TSN] Kyle Burroughs","Kyle Burroughs",1548,"burroky95",0,0,0,0,0,"1995-07-12","5-11","182","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5447","688","RL","Burrows","Alex","[TSN] Alexandre Burrows","Alex Burrows",1550,"burroal81",0,0,0,0,0,"1981-04-11","6-1","188","L",242,207,222,208,464,415,49,52.7872582480091,165,132,181,163,346,295,51,53.9781591263651,-1.19090087835595,810,710,1520,53.2894736842105,-2
"5448","689","LR","Bussieres","Raphael","[TSN] Raphael Bussieres","Raphael Bussieres",1554,"bussira93",0,0,0,0,0,"1993-11-05","6-1","195","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5449","69","D","Alzner","Karl","[TSN] Karl Alzner","Karl Alzner",141,"alzneka88",0,0,0,0,0,"1988-09-24","6-2","217","L",410,423,330,347,740,770,-30,49.0066225165563,299,256,348,329,647,585,62,52.5162337662338,-3.50961124967748,1387,1355,2742,50.5835156819839,-92
"5450","690","D","Busto","Michael","[TSN] Michael Busto","Michael Busto",1556,"bustomi86",0,0,0,0,0,"1986-06-20","6-1","226","R",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5451","691",NA,"But","Anton","[CAP] BUT, ANTON","Anton But",1557,"butxxan80",0,0,0,0,0,"1980-07-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5452","692","C","Butcher","Matt","[TSN] Matt Butcher","Matt Butcher",1558,"butchma87",0,0,0,0,0,"1987-01-01","6-1","185","L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
